상품명,수량,상품금액,날짜,시간,판매자,
party table,8,1000,2020-7-28,19:27,anohana,
mushrom,1,3200,2020-12-30,10:51,anohana,
mushrom,7,3200,2020-12-29,14:47,anohana,
history,7,5000,2024-6-29,04:15,anohana,
mushrom,1,3200,2020-12-8,11:20,legend,
party table,7,1000,2025-7-12,23:07,mymelo,
mushrom,5,3200,2022-1-29,19:08,legend,
mushrom,8,3200,2025-1-14,13:01,legend,
mushrom,2,3200,2024-12-12,09:38,legend,
history,2,5000,2025-1-12,01:04,legend,
mushrom,7,3200,2025-12-15,02:50,legend,
mushrom,10,3200,2023-11-2,04:06,legend,
mushrom,2,3200,2023-1-25,09:55,legend,
history,1,5000,2024-7-30,00:13,legend,
mushrom,9,3200,2025-1-9,08:12,mymelo,
mushrom,4,3200,2025-11-1,21:13,mymelo,
mushrom,10,3200,2025-1-8,06:36,legend,
jelly,8,400,2025-6-12,15:12,legend,
mushrom,4,3200,2023-12-9,20:44,mymelo,
plant,9,300,2025-5-4,22:50,legend,
gollem,2,3000,2025-1-23,21:26,mymelo,
sord,5,4000,2025-12-17,02:40,anohana,
history,4,5000,2025-1-24,02:17,legend,
mushrom,8,3200,2020-11-10,22:33,admin,
water,7,480,2024-7-8,03:07,legend,
party table,9,1000,2020-2-1,23:01,mymelo,
history,1,5000,2021-5-26,12:11,legend,
mushrom,4,3200,2020-1-30,19:57,mymelo,
mushrom,4,3200,2025-12-2,16:17,legend,
mushrom,5,3200,2020-1-3,23:40,legend,
plant,2,300,2024-1-12,00:11,legend,
history,5,5000,2025-5-8,21:12,legend,
party table,7,1000,2020-5-9,00:21,mymelo,
mushrom,10,3200,2023-1-17,20:59,legend,
mushrom,9,3200,2025-1-2,02:51,legend,
party table,8,1000,2025-6-2,00:20,mymelo,
mushrom,5,3200,2024-12-2,18:56,legend,
water,3,480,2024-7-22,07:25,legend,
party table,2,1000,2023-2-17,20:02,anohana,
mushrom,8,3200,2020-1-30,00:10,legend,
mushrom,4,3200,2025-1-28,02:03,kuromi,
mushrom,8,3200,2024-12-2,03:05,mymelo,
gollem's sweat,4,1500,2024-12-24,01:25,anohana,
mushrom,1,3200,2024-12-10,03:13,legend,
mushrom,8,3200,2024-1-2,09:00,anohana,
mushrom,4,3200,2022-12-22,22:42,kuromi,
mushrom,4,3200,2025-11-1,04:15,legend,
mushrom,3,3200,2025-1-5,22:37,anohana,
mushrom,7,3200,2024-1-3,03:55,anohana,
mushrom,2,3200,2022-12-2,02:52,kuromi,
mushrom,1,3200,2025-1-25,15:14,anohana,
party table,9,1000,2024-6-20,20:58,mymelo,
sord,3,4000,2024-12-31,16:16,mymelo,
party table,9,1000,2025-6-21,06:35,anohana,
party table,2,1000,2020-7-6,03:39,mymelo,
water,2,480,2024-7-25,15:05,anohana,
party table,9,1000,2020-7-2,08:57,anohana,
courage,7,3000,2024-1-12,18:08,legend,
mushrom,7,3200,2023-1-27,14:50,legend,
mushrom,7,3200,2024-12-18,13:26,kuromi,
mushrom,3,3200,2024-1-26,12:32,mymelo,
plant,3,300,2022-12-12,04:35,anohana,
party table,8,1000,2023-7-30,01:23,legend,
plant,3,300,2020-1-3,21:42,anohana,
history,3,5000,2020-1-6,04:26,legend,
mushrom,6,3200,2025-12-25,17:35,kuromi,
jelly,4,400,2023-6-12,23:51,legend,
mushrom,7,3200,2025-12-3,21:49,mymelo,
mushrom,3,3200,2025-12-2,16:54,mymelo,
gollem's sweat,7,1500,2025-5-2,02:02,anohana,
party table,1,1000,2022-5-11,21:39,kuromi,
mushrom,5,3200,2025-12-11,14:45,anohana,
dinner,6,500,2020-11-17,17:07,anohana,
mushrom,6,3200,2025-11-12,14:16,anohana,
history,1,5000,2022-1-17,10:59,admin,
gollem,9,3000,2025-3-12,22:31,legend,
mushrom,8,3200,2025-3-19,10:06,mymelo,
mushrom,6,3200,2025-1-23,04:57,legend,
plant,7,300,2020-12-26,14:32,mymelo,
mushrom,8,3200,2025-1-31,22:31,kuromi,
courage,6,3000,2025-1-2,05:53,legend,
mushrom,9,3200,2020-12-30,13:30,legend,
mushrom,6,3200,2025-1-12,07:59,legend,
mushrom,5,3200,2025-1-31,19:38,legend,
sord,8,4000,2025-1-5,13:54,kuromi,
jelly,6,400,2025-5-27,06:10,mymelo,
party table,9,1000,2025-5-2,04:48,anohana,
gollem,5,3000,2025-11-12,18:37,anohana,
courage,1,3000,2025-7-18,03:19,legend,
water,8,480,2024-1-8,00:40,kuromi,
sord,5,4000,2025-1-29,14:13,anohana,
mushrom,7,3200,2025-1-12,15:12,admin,
mushrom,5,3200,2025-11-29,02:07,anohana,
gollem's sweat,9,1500,2025-1-12,19:58,mymelo,
history,9,5000,2025-1-11,06:44,legend,
plant,3,300,2020-11-2,04:12,anohana,
history,1,5000,2022-5-2,06:31,legend,
jelly,10,400,2023-1-26,20:08,anohana,
gollem's sweat,2,1500,2020-8-3,18:23,kuromi,
gollem,7,3000,2021-12-19,01:34,anohana,
mushrom,7,3200,2024-10-12,12:02,anohana,
gollem's sweat,3,1500,2025-5-12,11:59,legend,
sord,6,4000,2024-10-9,15:07,anohana,
party table,4,1000,2024-10-17,07:11,anohana,
mushrom,7,3200,2025-1-12,03:22,legend,
party table,2,1000,2021-6-12,10:47,admin,
mushrom,3,3200,2022-1-17,10:55,anohana,
party table,5,1000,2020-5-9,00:15,mymelo,
gollem,2,3000,2024-12-12,13:05,legend,
mushrom,5,3200,2020-1-26,19:29,anohana,
mushrom,6,3200,2025-1-16,05:11,anohana,
jelly,5,400,2022-1-25,08:04,mymelo,
mushrom,6,3200,2021-11-2,08:04,legend,
mushrom,6,3200,2025-1-11,14:22,legend,
mushrom,7,3200,2025-1-12,21:31,mymelo,
party table,9,1000,2025-7-11,19:42,legend,
plant,9,300,2022-1-24,01:02,mymelo,
sord,5,4000,2025-6-13,08:56,admin,
sord,10,4000,2020-11-12,14:14,kuromi,
sord,1,4000,2020-1-19,02:09,legend,
jelly,2,400,2020-12-12,00:58,anohana,
mushrom,2,3200,2024-3-12,05:39,legend,
mushrom,7,3200,2025-1-24,02:20,legend,
courage,9,3000,2024-1-3,09:11,anohana,
history,8,5000,2025-4-12,12:53,legend,
water,6,480,2025-5-10,20:24,legend,
mushrom,10,3200,2024-12-12,04:18,anohana,
party table,4,1000,2023-7-2,10:13,anohana,
jelly,8,400,2024-1-3,18:28,anohana,
mushrom,2,3200,2025-12-12,07:25,legend,
mushrom,5,3200,2021-12-29,15:49,anohana,
gollem,9,3000,2020-11-22,05:35,kuromi,
mushrom,5,3200,2020-8-12,10:28,legend,
jelly,4,400,2020-5-3,13:29,legend,
mushrom,2,3200,2022-12-18,17:00,mymelo,
mushrom,7,3200,2020-11-16,19:18,kuromi,
history,3,5000,2025-12-11,20:21,legend,
water,1,480,2023-12-26,03:17,anohana,
jelly,4,400,2025-9-2,23:22,anohana,
jelly,2,400,2025-12-4,06:26,legend,
jelly,10,400,2022-12-12,20:53,legend,
dinner,2,500,2020-6-20,19:25,legend,
sord,5,4000,2024-11-30,16:06,anohana,
mushrom,8,3200,2020-12-12,13:05,legend,
history,4,5000,2025-12-12,03:28,legend,
party table,4,1000,2025-5-31,17:46,legend,
mushrom,1,3200,2025-12-27,08:39,legend,
mushrom,8,3200,2025-1-3,20:06,kuromi,
water,8,480,2023-1-12,16:46,kuromi,
water,6,480,2025-7-5,14:27,legend,
mushrom,2,3200,2023-1-7,12:28,legend,
mushrom,2,3200,2025-1-28,09:01,anohana,
party table,6,1000,2020-7-4,18:50,legend,
water,7,480,2025-1-10,06:13,legend,
gollem's sweat,2,1500,2025-7-7,13:15,legend,
courage,6,3000,2022-3-14,17:33,anohana,
mushrom,5,3200,2025-1-10,18:51,legend,
jelly,4,400,2023-12-21,12:25,anohana,
mushrom,2,3200,2025-9-12,08:02,kuromi,
mushrom,3,3200,2020-1-28,13:43,mymelo,
mushrom,3,3200,2025-1-7,01:47,anohana,
mushrom,6,3200,2024-12-26,01:59,anohana,
mushrom,6,3200,2024-1-12,07:58,legend,
mushrom,2,3200,2025-11-11,06:37,legend,
plant,6,300,2020-1-7,06:21,legend,
mushrom,1,3200,2020-10-3,11:00,admin,
party table,10,1000,2020-7-20,00:44,anohana,
mushrom,3,3200,2024-12-12,13:16,kuromi,
jelly,6,400,2024-1-2,00:22,legend,
mushrom,10,3200,2020-10-2,16:43,legend,
plant,3,300,2024-1-28,07:42,anohana,
water,1,480,2022-12-18,00:51,legend,
history,9,5000,2020-10-6,07:24,anohana,
gollem,10,3000,2024-1-19,21:03,legend,
history,4,5000,2025-10-17,15:55,legend,
jelly,6,400,2024-12-15,16:51,mymelo,
courage,7,3000,2025-12-12,18:18,legend,
dinner,2,500,2025-12-28,00:28,legend,
water,3,480,2023-12-2,14:44,legend,
water,4,480,2025-1-7,17:03,anohana,
sord,6,4000,2022-3-7,15:19,kuromi,
party table,6,1000,2020-7-2,15:00,anohana,
gollem,3,3000,2024-1-29,09:21,legend,
party table,9,1000,2020-7-11,02:06,anohana,
courage,3,3000,2024-12-31,18:40,anohana,
mushrom,8,3200,2020-3-11,18:25,anohana,
mushrom,9,3200,2024-1-2,10:01,mymelo,
dinner,6,500,2023-12-12,00:12,admin,
mushrom,5,3200,2021-1-23,12:14,anohana,
mushrom,2,3200,2025-12-13,11:25,mymelo,
mushrom,10,3200,2025-12-2,11:56,kuromi,
plant,5,300,2025-5-12,10:12,kuromi,
sord,10,4000,2022-1-12,08:09,kuromi,
jelly,4,400,2020-9-2,00:38,legend,
dinner,10,500,2025-3-24,18:21,legend,
gollem's sweat,9,1500,2022-1-7,12:39,kuromi,
party table,3,1000,2025-7-25,10:12,admin,
courage,1,3000,2025-7-13,18:24,admin,
mushrom,4,3200,2025-12-3,13:41,legend,
mushrom,8,3200,2020-1-1,20:32,anohana,
sord,4,4000,2024-11-11,08:27,admin,
mushrom,3,3200,2021-1-25,19:08,anohana,
mushrom,4,3200,2024-1-18,08:50,legend,
mushrom,1,3200,2023-1-3,18:31,legend,
gollem's sweat,7,1500,2020-12-12,10:24,legend,
mushrom,9,3200,2021-1-4,23:54,legend,
water,2,480,2023-5-29,11:37,legend,
party table,7,1000,2024-7-13,07:42,legend,
mushrom,6,3200,2024-1-12,08:07,mymelo,
party table,8,1000,2025-7-27,17:41,legend,
jelly,6,400,2020-1-26,20:53,anohana,
mushrom,4,3200,2024-8-31,20:38,legend,
mushrom,10,3200,2025-12-29,07:00,mymelo,
water,9,480,2025-11-7,18:06,legend,
mushrom,6,3200,2025-12-3,23:19,legend,
mushrom,2,3200,2025-12-13,10:15,legend,
sord,1,4000,2025-7-18,04:58,legend,
mushrom,5,3200,2020-12-20,06:06,legend,
party table,8,1000,2021-7-22,07:34,mymelo,
party table,2,1000,2025-6-4,16:06,anohana,
sord,9,4000,2025-1-6,11:33,anohana,
mushrom,7,3200,2020-11-6,10:42,anohana,
party table,10,1000,2020-7-5,05:26,anohana,
gollem's sweat,5,1500,2025-1-7,20:15,anohana,
gollem,6,3000,2025-12-13,19:08,legend,
plant,2,300,2025-7-12,04:08,anohana,
mushrom,8,3200,2024-12-19,21:58,legend,
mushrom,5,3200,2022-12-12,20:45,anohana,
mushrom,1,3200,2020-1-16,11:55,anohana,
party table,3,1000,2025-5-2,03:38,mymelo,
dinner,9,500,2023-12-12,15:49,legend,
water,6,480,2025-1-18,17:44,legend,
mushrom,1,3200,2025-2-28,00:05,anohana,
history,4,5000,2025-12-12,15:14,anohana,
jelly,10,400,2021-9-11,22:10,kuromi,
mushrom,1,3200,2024-1-2,08:12,kuromi,
sord,5,4000,2025-12-8,14:53,legend,
mushrom,2,3200,2025-2-21,16:33,legend,
gollem,8,3000,2021-12-10,12:41,anohana,
sord,5,4000,2025-4-9,07:23,admin,
party table,7,1000,2025-7-25,23:46,mymelo,
mushrom,5,3200,2025-12-5,23:22,legend,
courage,4,3000,2025-7-31,18:41,anohana,
plant,2,300,2025-2-8,00:01,legend,
party table,3,1000,2024-5-12,05:07,legend,
mushrom,2,3200,2024-11-2,20:05,kuromi,
sord,3,4000,2023-1-18,03:37,mymelo,
water,9,480,2020-10-10,23:21,kuromi,
mushrom,1,3200,2022-8-14,09:43,legend,
plant,4,300,2020-1-4,17:47,anohana,
mushrom,10,3200,2024-1-2,21:24,admin,
party table,7,1000,2020-6-2,23:59,legend,
water,10,480,2020-5-28,19:40,legend,
history,9,5000,2023-1-19,23:20,legend,
history,5,5000,2020-1-16,07:48,anohana,
mushrom,6,3200,2020-12-20,12:47,kuromi,
courage,1,3000,2021-12-15,23:15,mymelo,
mushrom,9,3200,2025-1-10,06:36,mymelo,
dinner,9,500,2024-12-20,14:40,anohana,
jelly,4,400,2020-1-12,11:11,kuromi,
gollem,7,3000,2025-1-23,07:52,legend,
water,2,480,2022-11-2,19:10,kuromi,
party table,10,1000,2023-5-1,15:51,legend,
mushrom,6,3200,2025-11-12,12:04,legend,
mushrom,8,3200,2025-1-13,21:42,anohana,
party table,5,1000,2025-7-4,03:08,anohana,
mushrom,8,3200,2025-12-22,13:47,legend,
mushrom,8,3200,2022-1-21,08:26,legend,
history,2,5000,2025-12-29,01:08,mymelo,
gollem,7,3000,2023-12-23,07:14,admin,
party table,6,1000,2024-6-8,13:12,anohana,
mushrom,8,3200,2020-11-12,03:21,mymelo,
courage,6,3000,2020-12-12,07:11,mymelo,
mushrom,5,3200,2020-8-29,04:50,anohana,
mushrom,2,3200,2020-1-25,14:07,mymelo,
mushrom,4,3200,2022-1-18,00:25,anohana,
party table,10,1000,2025-7-28,23:13,legend,
water,2,480,2025-1-12,19:05,anohana,
mushrom,4,3200,2025-1-14,23:53,legend,
dinner,3,500,2023-11-2,08:59,kuromi,
courage,8,3000,2025-10-12,06:21,mymelo,
plant,2,300,2023-12-21,18:42,legend,
party table,4,1000,2025-5-29,08:22,legend,
mushrom,1,3200,2023-1-10,17:15,legend,
mushrom,1,3200,2025-12-12,04:56,mymelo,
sord,6,4000,2025-12-15,09:33,anohana,
mushrom,1,3200,2025-1-26,18:36,legend,
history,2,5000,2020-12-9,10:23,mymelo,
mushrom,10,3200,2024-12-17,18:12,legend,
gollem's sweat,4,1500,2020-11-28,20:48,mymelo,
mushrom,9,3200,2022-12-31,21:34,legend,
jelly,1,400,2025-11-12,03:13,legend,
mushrom,2,3200,2025-12-25,01:53,legend,
mushrom,7,3200,2023-1-12,23:21,legend,
mushrom,8,3200,2020-1-9,22:08,legend,
mushrom,8,3200,2025-1-17,12:46,legend,
mushrom,5,3200,2020-1-2,21:04,legend,
party table,10,1000,2025-7-31,19:41,anohana,
water,2,480,2025-12-30,22:22,mymelo,
mushrom,1,3200,2025-11-2,16:27,mymelo,
mushrom,9,3200,2020-1-26,21:10,mymelo,
mushrom,5,3200,2020-1-29,11:48,anohana,
courage,6,3000,2022-5-12,15:10,kuromi,
party table,4,1000,2022-6-22,21:25,anohana,
mushrom,8,3200,2020-12-14,15:00,legend,
mushrom,7,3200,2020-1-17,16:31,legend,
gollem's sweat,2,1500,2020-6-15,00:28,legend,
water,2,480,2022-12-23,03:54,mymelo,
history,1,5000,2020-10-27,06:49,legend,
mushrom,3,3200,2024-12-29,14:18,mymelo,
mushrom,7,3200,2020-11-23,01:22,legend,
gollem,3,3000,2025-11-26,01:35,legend,
party table,3,1000,2024-5-12,22:23,anohana,
mushrom,10,3200,2022-1-24,04:56,anohana,
jelly,4,400,2025-12-17,15:56,anohana,
mushrom,4,3200,2020-12-13,03:44,kuromi,
courage,9,3000,2025-1-24,12:01,legend,
courage,4,3000,2020-12-8,01:01,anohana,
mushrom,6,3200,2020-4-1,02:05,legend,
jelly,1,400,2022-1-12,19:21,anohana,
mushrom,1,3200,2022-11-2,22:37,anohana,
water,7,480,2025-1-2,04:31,kuromi,
mushrom,10,3200,2024-1-21,02:37,anohana,
jelly,9,400,2020-12-17,11:34,legend,
mushrom,4,3200,2024-11-26,02:34,legend,
mushrom,8,3200,2023-1-8,03:22,legend,
water,5,480,2024-11-2,20:30,legend,
mushrom,8,3200,2024-1-2,21:24,legend,
mushrom,1,3200,2025-12-25,21:34,anohana,
party table,8,1000,2025-6-20,18:58,legend,
party table,10,1000,2020-5-16,06:57,anohana,
mushrom,6,3200,2020-1-17,14:08,admin,
party table,8,1000,2023-6-14,07:14,kuromi,
history,4,5000,2020-1-15,21:18,legend,
mushrom,9,3200,2020-12-12,07:35,anohana,
mushrom,6,3200,2024-11-11,21:02,legend,
party table,9,1000,2024-5-28,02:40,legend,
mushrom,8,3200,2025-1-4,03:35,kuromi,
mushrom,1,3200,2022-12-2,12:37,legend,
party table,7,1000,2025-5-2,17:08,legend,
mushrom,10,3200,2025-12-20,23:03,mymelo,
mushrom,2,3200,2025-11-12,15:22,legend,
sord,3,4000,2025-5-19,02:37,mymelo,
courage,5,3000,2024-1-26,09:57,kuromi,
dinner,2,500,2025-2-12,08:42,legend,
mushrom,9,3200,2021-1-11,15:48,legend,
mushrom,7,3200,2025-12-2,20:40,kuromi,
gollem,8,3000,2025-1-1,18:21,legend,
party table,3,1000,2022-7-12,10:23,legend,
jelly,7,400,2025-1-13,18:51,legend,
mushrom,4,3200,2025-12-30,09:25,legend,
jelly,4,400,2025-1-2,21:29,legend,
gollem,5,3000,2020-1-23,12:14,anohana,
sord,4,4000,2024-7-6,04:05,legend,
party table,2,1000,2022-9-2,17:54,anohana,
party table,3,1000,2025-7-2,18:16,legend,
water,10,480,2025-7-17,02:43,kuromi,
courage,7,3000,2020-7-12,02:28,legend,
mushrom,2,3200,2025-12-6,19:24,legend,
water,1,480,2025-1-19,08:41,legend,
party table,10,1000,2020-7-28,06:47,mymelo,
sord,3,4000,2025-5-24,12:35,anohana,
sord,1,4000,2022-6-12,01:33,legend,
sord,5,4000,2024-12-14,04:46,anohana,
party table,10,1000,2025-6-5,20:10,anohana,
mushrom,3,3200,2020-1-4,07:50,anohana,
mushrom,3,3200,2023-12-15,23:39,mymelo,
gollem,8,3000,2023-5-11,02:51,legend,
party table,6,1000,2020-9-3,18:20,legend,
courage,7,3000,2025-1-22,00:32,admin,
mushrom,3,3200,2023-12-26,09:30,mymelo,
mushrom,8,3200,2025-1-2,02:02,legend,
history,9,5000,2025-1-12,15:02,anohana,
gollem's sweat,8,1500,2024-11-14,09:17,legend,
mushrom,8,3200,2025-1-10,04:24,admin,
mushrom,1,3200,2024-1-30,05:45,mymelo,
party table,9,1000,2025-6-23,10:11,legend,
gollem,2,3000,2022-5-2,07:18,anohana,
mushrom,3,3200,2025-1-6,11:31,anohana,
mushrom,2,3200,2024-12-8,21:06,legend,
mushrom,9,3200,2023-11-27,05:05,legend,
mushrom,1,3200,2025-12-6,06:12,legend,
sord,6,4000,2024-12-19,16:08,legend,
party table,8,1000,2022-7-19,02:06,kuromi,
party table,2,1000,2024-7-12,21:35,mymelo,
mushrom,10,3200,2023-1-14,18:39,legend,
party table,5,1000,2025-7-27,02:02,anohana,
party table,3,1000,2020-5-31,06:37,legend,
mushrom,10,3200,2022-1-11,07:26,kuromi,
party table,7,1000,2025-7-12,19:14,legend,
mushrom,2,3200,2024-1-17,05:31,anohana,
history,10,5000,2024-11-3,01:59,mymelo,
mushrom,1,3200,2023-12-20,23:25,mymelo,
gollem's sweat,6,1500,2022-12-12,04:21,legend,
mushrom,8,3200,2025-8-4,19:37,anohana,
water,3,480,2020-1-16,17:10,admin,
courage,5,3000,2025-12-21,14:56,legend,
party table,8,1000,2025-6-26,12:52,mymelo,
gollem,6,3000,2020-11-13,17:00,legend,
courage,8,3000,2020-12-26,04:52,mymelo,
gollem's sweat,2,1500,2025-7-12,08:25,kuromi,
party table,7,1000,2020-4-10,10:10,legend,
gollem's sweat,4,1500,2024-1-8,08:29,admin,
mushrom,9,3200,2020-12-19,11:12,kuromi,
courage,2,3000,2024-12-7,22:45,anohana,
mushrom,10,3200,2025-8-14,08:13,legend,
gollem,7,3000,2020-12-12,05:25,legend,
mushrom,8,3200,2025-1-16,22:09,anohana,
party table,3,1000,2024-6-29,11:38,anohana,
water,7,480,2025-1-15,18:23,anohana,
jelly,9,400,2025-8-12,04:05,mymelo,
mushrom,3,3200,2024-2-25,00:17,legend,
mushrom,10,3200,2025-1-2,10:17,legend,
mushrom,9,3200,2020-1-31,20:00,legend,
courage,5,3000,2024-1-4,18:55,anohana,
gollem,10,3000,2020-2-10,06:21,mymelo,
sord,9,4000,2024-7-31,07:29,legend,
party table,5,1000,2025-3-21,07:06,anohana,
courage,4,3000,2024-6-25,07:13,kuromi,
party table,9,1000,2025-9-7,16:28,legend,
mushrom,6,3200,2020-1-18,18:01,legend,
mushrom,2,3200,2025-12-13,07:10,anohana,
mushrom,2,3200,2025-1-21,08:06,legend,
mushrom,10,3200,2024-1-24,07:16,kuromi,
mushrom,9,3200,2025-12-12,18:00,anohana,
mushrom,5,3200,2025-12-14,16:37,kuromi,
dinner,4,500,2025-11-22,20:51,legend,
mushrom,9,3200,2022-8-28,19:06,kuromi,
history,1,5000,2025-6-29,06:08,anohana,
history,9,5000,2022-12-26,15:57,legend,
mushrom,10,3200,2025-12-28,06:26,mymelo,
sord,7,4000,2020-1-11,01:39,admin,
dinner,1,500,2020-12-13,12:41,anohana,
mushrom,10,3200,2025-1-2,16:51,legend,
sord,2,4000,2024-1-18,10:51,kuromi,
courage,1,3000,2022-8-21,11:53,mymelo,
plant,8,300,2025-1-14,08:17,legend,
history,7,5000,2025-2-12,13:41,legend,
mushrom,5,3200,2025-1-5,06:37,kuromi,
water,10,480,2020-1-3,02:06,kuromi,
water,7,480,2025-2-15,01:55,kuromi,
sord,2,4000,2024-4-13,15:02,kuromi,
mushrom,3,3200,2022-12-9,04:40,kuromi,
jelly,8,400,2024-1-19,11:19,anohana,
gollem's sweat,6,1500,2020-2-11,06:55,kuromi,
jelly,1,400,2023-12-24,14:31,kuromi,
courage,9,3000,2025-10-21,22:41,mymelo,
jelly,1,400,2025-7-24,08:26,mymelo,
plant,4,300,2024-5-12,19:53,legend,
history,3,5000,2024-5-1,06:49,anohana,
dinner,1,500,2025-11-2,19:18,admin,
mushrom,7,3200,2025-12-13,23:30,legend,
courage,4,3000,2020-12-20,16:17,anohana,
history,10,5000,2024-6-6,23:46,mymelo,
party table,7,1000,2025-3-12,18:35,legend,
mushrom,2,3200,2025-1-27,06:27,anohana,
party table,4,1000,2022-7-31,09:50,legend,
mushrom,10,3200,2023-1-13,07:33,legend,
jelly,4,400,2025-7-23,17:53,anohana,
party table,3,1000,2025-2-2,10:58,anohana,
mushrom,3,3200,2021-1-10,09:00,anohana,
mushrom,3,3200,2025-12-9,04:34,anohana,
party table,7,1000,2025-7-3,23:28,legend,
mushrom,2,3200,2025-1-18,06:10,kuromi,
jelly,2,400,2022-12-19,19:04,kuromi,
party table,7,1000,2025-5-16,04:07,admin,
mushrom,3,3200,2024-11-6,02:34,mymelo,
courage,2,3000,2024-1-17,07:55,mymelo,
mushrom,1,3200,2025-1-12,17:48,anohana,
mushrom,7,3200,2020-11-12,16:06,anohana,
gollem,10,3000,2025-11-9,03:29,anohana,
history,8,5000,2025-12-19,13:10,legend,
mushrom,3,3200,2020-1-7,11:19,legend,
mushrom,9,3200,2025-1-28,19:25,legend,
gollem's sweat,2,1500,2021-12-14,21:54,legend,
plant,5,300,2023-12-2,15:34,legend,
mushrom,6,3200,2025-4-15,14:43,legend,
mushrom,4,3200,2024-12-21,10:30,mymelo,
history,7,5000,2025-1-28,21:51,legend,
mushrom,6,3200,2022-8-5,23:37,mymelo,
mushrom,7,3200,2023-1-13,03:35,anohana,
courage,4,3000,2024-7-8,03:29,admin,
party table,1,1000,2025-9-4,07:35,anohana,
mushrom,5,3200,2025-1-16,20:11,legend,
party table,3,1000,2022-5-27,04:35,anohana,
gollem,6,3000,2025-1-12,18:59,kuromi,
gollem's sweat,7,1500,2024-5-2,03:37,legend,
mushrom,9,3200,2025-12-24,20:44,legend,
plant,4,300,2021-1-16,23:57,mymelo,
gollem,2,3000,2025-1-12,21:29,kuromi,
mushrom,6,3200,2022-8-12,06:36,legend,
gollem,7,3000,2025-1-19,14:04,kuromi,
water,9,480,2023-8-12,16:16,legend,
mushrom,1,3200,2025-9-27,07:19,legend,
mushrom,2,3200,2025-11-15,14:42,legend,
water,6,480,2020-1-12,09:12,kuromi,
gollem,3,3000,2025-9-10,09:38,legend,
mushrom,7,3200,2020-1-14,01:05,legend,
mushrom,4,3200,2025-1-2,21:45,mymelo,
dinner,9,500,2024-7-12,03:28,legend,
party table,4,1000,2025-3-27,00:18,anohana,
party table,10,1000,2025-5-22,12:21,legend,
gollem,1,3000,2025-12-19,02:26,legend,
mushrom,7,3200,2022-1-14,00:46,kuromi,
mushrom,7,3200,2025-12-23,20:03,legend,
gollem's sweat,10,1500,2025-12-12,00:11,kuromi,
sord,1,4000,2024-8-23,08:08,admin,
sord,6,4000,2025-6-12,20:55,legend,
mushrom,9,3200,2020-1-17,16:00,mymelo,
mushrom,8,3200,2025-1-27,07:07,anohana,
mushrom,1,3200,2025-12-26,02:04,legend,
history,6,5000,2025-1-16,09:43,legend,
plant,10,300,2024-1-31,11:02,mymelo,
history,1,5000,2025-12-23,09:41,admin,
jelly,1,400,2020-12-12,14:13,admin,
mushrom,1,3200,2024-12-26,01:20,kuromi,
mushrom,5,3200,2024-12-12,21:01,anohana,
mushrom,8,3200,2020-1-2,21:33,legend,
mushrom,1,3200,2024-1-10,22:35,admin,
dinner,10,500,2025-12-24,23:39,legend,
dinner,2,500,2023-3-12,01:58,legend,
mushrom,5,3200,2025-8-9,08:50,kuromi,
plant,10,300,2025-1-11,08:08,legend,
mushrom,2,3200,2022-8-10,14:35,anohana,
mushrom,2,3200,2025-12-12,10:40,kuromi,
mushrom,2,3200,2025-1-2,11:27,legend,
mushrom,1,3200,2025-12-19,11:09,anohana,
party table,4,1000,2024-5-23,07:35,legend,
mushrom,7,3200,2020-1-9,00:38,mymelo,
party table,2,1000,2020-5-12,13:24,legend,
courage,2,3000,2024-1-12,04:35,legend,
gollem,9,3000,2025-5-28,22:16,anohana,
sord,7,4000,2020-8-9,07:37,legend,
mushrom,2,3200,2024-12-26,13:19,mymelo,
gollem,9,3000,2022-11-6,05:47,anohana,
dinner,10,500,2022-12-26,02:01,anohana,
gollem,5,3000,2022-1-12,20:31,legend,
plant,10,300,2020-11-2,19:48,legend,
mushrom,6,3200,2024-12-22,12:17,kuromi,
mushrom,9,3200,2025-1-24,16:20,legend,
sord,6,4000,2020-6-2,17:35,admin,
gollem's sweat,6,1500,2024-12-10,07:58,anohana,
mushrom,4,3200,2025-1-5,17:21,admin,
jelly,3,400,2024-7-7,12:23,legend,
jelly,5,400,2022-1-13,09:15,legend,
party table,2,1000,2020-5-21,15:00,legend,
dinner,9,500,2020-12-16,16:20,anohana,
history,1,5000,2025-9-2,11:49,kuromi,
plant,8,300,2024-7-30,13:28,anohana,
mushrom,10,3200,2020-1-12,10:23,anohana,
gollem's sweat,6,1500,2025-1-24,10:13,legend,
courage,6,3000,2025-8-27,15:39,legend,
sord,1,4000,2022-12-24,08:28,kuromi,
sord,2,4000,2023-1-7,04:06,mymelo,
sord,9,4000,2024-10-12,00:31,kuromi,
sord,8,4000,2025-1-12,04:08,legend,
dinner,9,500,2025-7-25,17:37,anohana,
party table,6,1000,2021-2-14,03:15,mymelo,
dinner,7,500,2024-12-8,09:11,mymelo,
mushrom,1,3200,2025-1-11,07:33,mymelo,
mushrom,1,3200,2024-12-3,03:51,legend,
mushrom,3,3200,2025-12-16,17:53,legend,
mushrom,2,3200,2025-1-10,23:11,anohana,
gollem,10,3000,2020-1-29,16:17,legend,
mushrom,9,3200,2024-1-12,21:30,legend,
courage,2,3000,2024-6-5,17:39,legend,
party table,4,1000,2020-7-9,15:07,anohana,
