상품명,수량,상품금액,날짜,시간,판매자,
dinner,8,500,2023-11-24,14:22,legend,
mushrom,3,3200,2025-1-3,08:13,admin,
mushrom,1,3200,2020-12-3,18:39,legend,
mushrom,1,3200,2025-1-2,18:16,anohana,
water,10,480,2025-11-11,09:10,legend,
party table,10,1000,2020-6-29,14:38,legend,
party table,3,1000,2025-7-5,00:29,admin,
jelly,3,400,2022-12-30,02:47,legend,
mushrom,10,3200,2025-1-2,08:32,mymelo,
sord,4,4000,2021-1-22,02:46,legend,
mushrom,7,3200,2023-4-12,15:51,legend,
gollem's sweat,6,1500,2024-6-24,14:52,mymelo,
mushrom,7,3200,2025-12-29,05:13,anohana,
party table,1,1000,2022-7-2,12:32,anohana,
mushrom,8,3200,2025-1-4,18:17,legend,
jelly,7,400,2025-1-12,00:26,mymelo,
plant,10,300,2021-3-12,23:09,legend,
courage,9,3000,2020-9-4,02:31,anohana,
mushrom,4,3200,2025-12-25,21:01,legend,
mushrom,1,3200,2024-11-5,12:12,legend,
mushrom,8,3200,2025-1-27,10:53,legend,
dinner,10,500,2022-6-12,05:36,anohana,
mushrom,7,3200,2024-12-16,13:12,mymelo,
dinner,7,500,2020-7-18,15:06,kuromi,
party table,8,1000,2025-8-24,03:36,anohana,
sord,4,4000,2020-1-24,23:11,mymelo,
party table,2,1000,2025-7-26,09:29,legend,
courage,7,3000,2022-12-30,17:23,anohana,
courage,7,3000,2025-7-1,11:53,mymelo,
mushrom,8,3200,2024-1-8,19:51,legend,
mushrom,9,3200,2024-12-12,18:22,legend,
history,4,5000,2020-1-12,03:32,legend,
mushrom,9,3200,2020-9-28,08:07,anohana,
sord,3,4000,2022-5-12,04:46,anohana,
sord,8,4000,2025-1-12,11:37,admin,
party table,10,1000,2025-6-18,15:05,mymelo,
mushrom,9,3200,2024-1-27,22:24,mymelo,
mushrom,6,3200,2023-1-2,21:26,legend,
mushrom,7,3200,2020-1-23,08:41,mymelo,
mushrom,1,3200,2022-12-27,09:49,anohana,
mushrom,2,3200,2025-11-12,21:30,legend,
gollem,1,3000,2024-1-2,07:02,admin,
water,3,480,2020-7-12,21:20,anohana,
sord,4,4000,2025-1-12,10:46,kuromi,
gollem's sweat,9,1500,2021-10-10,12:39,legend,
mushrom,1,3200,2020-12-31,17:55,legend,
plant,6,300,2023-1-21,13:49,kuromi,
gollem's sweat,2,1500,2020-9-3,22:06,legend,
mushrom,2,3200,2020-1-15,20:18,anohana,
mushrom,6,3200,2023-1-2,22:57,anohana,
mushrom,5,3200,2025-11-1,00:27,anohana,
mushrom,1,3200,2024-12-15,06:00,mymelo,
mushrom,5,3200,2023-1-2,02:04,legend,
mushrom,3,3200,2024-1-18,16:20,legend,
sord,2,4000,2025-1-20,15:00,kuromi,
mushrom,2,3200,2025-12-12,14:51,mymelo,
sord,6,4000,2025-1-12,05:48,mymelo,
mushrom,5,3200,2025-1-22,05:47,kuromi,
mushrom,9,3200,2022-1-12,07:58,legend,
plant,3,300,2020-1-1,11:09,anohana,
mushrom,9,3200,2025-10-19,02:13,legend,
plant,5,300,2025-1-10,20:28,mymelo,
mushrom,6,3200,2020-1-20,17:02,kuromi,
gollem,8,3000,2025-1-12,01:44,admin,
party table,8,1000,2024-6-18,13:36,legend,
mushrom,9,3200,2025-11-2,23:30,legend,
mushrom,7,3200,2020-1-31,16:43,legend,
gollem's sweat,7,1500,2025-7-21,10:42,legend,
history,4,5000,2025-2-27,22:18,legend,
courage,5,3000,2025-1-2,23:46,admin,
mushrom,6,3200,2023-11-15,19:07,kuromi,
mushrom,9,3200,2025-12-2,00:55,mymelo,
gollem,6,3000,2023-6-21,19:51,anohana,
courage,3,3000,2020-7-2,17:20,kuromi,
mushrom,7,3200,2025-12-8,09:39,kuromi,
gollem's sweat,7,1500,2020-1-12,09:52,legend,
gollem's sweat,6,1500,2022-2-21,11:29,anohana,
gollem's sweat,4,1500,2020-1-13,17:44,legend,
party table,10,1000,2025-6-6,23:42,legend,
courage,2,3000,2022-6-6,15:47,legend,
party table,6,1000,2020-2-14,05:10,kuromi,
mushrom,5,3200,2022-12-8,23:01,legend,
history,3,5000,2020-12-17,08:52,legend,
jelly,7,400,2020-12-25,22:25,anohana,
mushrom,9,3200,2024-12-11,01:24,legend,
plant,4,300,2024-1-3,17:03,anohana,
mushrom,9,3200,2024-1-12,07:20,legend,
history,6,5000,2020-6-12,05:57,legend,
gollem's sweat,6,1500,2023-6-17,00:52,legend,
mushrom,3,3200,2020-1-12,22:01,anohana,
history,4,5000,2024-11-17,03:29,legend,
gollem,6,3000,2020-12-23,12:04,mymelo,
plant,7,300,2024-5-27,12:02,mymelo,
party table,4,1000,2025-5-12,15:41,legend,
history,10,5000,2024-1-14,16:02,mymelo,
history,8,5000,2022-8-14,09:30,mymelo,
mushrom,1,3200,2024-1-18,20:38,anohana,
gollem,5,3000,2023-12-21,15:57,legend,
plant,4,300,2022-11-3,22:30,legend,
plant,3,300,2024-3-2,07:19,mymelo,
mushrom,10,3200,2021-12-22,09:15,anohana,
mushrom,6,3200,2024-1-18,08:38,legend,
mushrom,9,3200,2024-12-21,05:15,kuromi,
mushrom,10,3200,2025-1-19,22:52,legend,
mushrom,1,3200,2022-1-20,11:32,legend,
party table,6,1000,2025-6-30,09:44,anohana,
sord,10,4000,2022-6-23,05:21,kuromi,
dinner,7,500,2022-6-2,16:21,legend,
party table,4,1000,2020-3-12,16:33,legend,
party table,6,1000,2025-5-29,21:32,legend,
gollem,3,3000,2022-1-18,06:25,legend,
courage,2,3000,2022-4-2,18:15,legend,
mushrom,10,3200,2020-1-10,23:54,legend,
party table,1,1000,2022-6-12,00:44,anohana,
mushrom,10,3200,2024-12-12,09:23,anohana,
sord,6,4000,2021-1-22,19:33,admin,
courage,1,3000,2024-1-14,15:35,kuromi,
dinner,5,500,2021-9-6,07:35,anohana,
gollem's sweat,10,1500,2024-3-28,12:21,legend,
plant,6,300,2025-1-3,02:05,mymelo,
mushrom,3,3200,2025-8-12,17:46,anohana,
gollem,2,3000,2022-11-18,04:19,anohana,
gollem's sweat,5,1500,2025-6-2,15:32,legend,
gollem's sweat,6,1500,2024-1-5,20:52,legend,
mushrom,4,3200,2022-1-12,12:10,anohana,
sord,1,4000,2025-11-1,07:45,legend,
mushrom,9,3200,2025-1-19,11:07,anohana,
plant,9,300,2025-1-2,13:05,anohana,
plant,9,300,2022-3-2,11:00,mymelo,
courage,6,3000,2020-12-2,21:39,legend,
mushrom,3,3200,2020-2-10,07:42,anohana,
mushrom,7,3200,2025-1-7,15:06,legend,
mushrom,1,3200,2024-12-19,19:39,legend,
party table,6,1000,2025-6-12,03:05,legend,
gollem's sweat,1,1500,2022-1-12,19:28,mymelo,
sord,9,4000,2025-1-28,09:10,legend,
dinner,5,500,2025-12-20,06:31,anohana,
party table,8,1000,2020-6-25,23:21,anohana,
history,10,5000,2024-6-7,06:49,legend,
mushrom,2,3200,2022-1-12,23:15,legend,
sord,10,4000,2024-12-10,12:18,legend,
dinner,4,500,2020-1-29,00:46,anohana,
mushrom,2,3200,2025-12-22,13:13,anohana,
mushrom,1,3200,2023-1-2,16:05,legend,
mushrom,10,3200,2025-12-12,09:58,mymelo,
mushrom,3,3200,2024-12-12,18:17,anohana,
jelly,7,400,2025-12-12,06:52,legend,
dinner,6,500,2025-10-9,08:24,mymelo,
jelly,10,400,2021-5-9,04:14,anohana,
party table,3,1000,2022-10-18,06:13,anohana,
plant,3,300,2025-12-4,11:54,legend,
party table,1,1000,2025-6-28,05:30,anohana,
mushrom,6,3200,2024-1-30,19:10,anohana,
mushrom,10,3200,2025-12-9,12:59,anohana,
history,10,5000,2024-1-4,00:50,legend,
water,10,480,2024-12-2,07:11,anohana,
mushrom,6,3200,2020-12-26,10:19,mymelo,
history,6,5000,2025-5-6,05:08,legend,
jelly,8,400,2023-9-5,00:08,anohana,
party table,5,1000,2025-2-26,20:41,kuromi,
mushrom,2,3200,2024-11-2,22:45,anohana,
party table,1,1000,2020-6-16,06:39,anohana,
jelly,2,400,2025-1-31,05:15,legend,
plant,8,300,2024-2-2,07:49,legend,
mushrom,2,3200,2023-12-21,12:36,legend,
mushrom,4,3200,2025-1-6,23:08,legend,
gollem,9,3000,2025-12-2,05:28,mymelo,
dinner,7,500,2024-4-18,00:26,admin,
mushrom,1,3200,2022-10-19,14:40,legend,
mushrom,8,3200,2020-1-12,22:49,anohana,
dinner,9,500,2025-11-16,16:51,legend,
mushrom,5,3200,2023-1-7,00:01,legend,
mushrom,8,3200,2022-12-11,23:50,kuromi,
gollem,10,3000,2025-11-12,17:13,mymelo,
mushrom,10,3200,2020-9-12,06:13,legend,
party table,6,1000,2024-6-21,20:43,anohana,
mushrom,1,3200,2025-12-10,07:56,mymelo,
party table,10,1000,2023-7-19,20:57,kuromi,
mushrom,3,3200,2025-1-27,01:57,kuromi,
history,3,5000,2025-1-16,14:37,admin,
dinner,9,500,2025-8-21,11:12,legend,
mushrom,2,3200,2020-12-31,19:30,legend,
mushrom,10,3200,2025-11-25,16:21,legend,
mushrom,2,3200,2024-1-2,20:11,anohana,
mushrom,8,3200,2020-12-27,01:28,legend,
mushrom,6,3200,2023-1-27,05:20,legend,
mushrom,1,3200,2023-1-16,07:43,anohana,
sord,9,4000,2025-12-30,07:16,kuromi,
history,5,5000,2024-1-31,14:28,legend,
water,2,480,2022-12-8,07:28,mymelo,
party table,7,1000,2024-7-7,14:39,mymelo,
mushrom,9,3200,2020-12-24,20:01,anohana,
gollem,5,3000,2025-11-9,10:31,anohana,
mushrom,4,3200,2020-1-22,11:01,kuromi,
mushrom,5,3200,2023-11-2,07:14,legend,
mushrom,5,3200,2020-1-2,09:07,anohana,
dinner,7,500,2020-1-11,14:52,anohana,
mushrom,2,3200,2022-12-12,20:51,legend,
mushrom,10,3200,2025-12-12,14:27,mymelo,
history,4,5000,2020-5-30,11:29,mymelo,
mushrom,4,3200,2022-12-12,11:33,anohana,
history,10,5000,2025-1-17,00:03,legend,
sord,1,4000,2023-2-24,06:32,anohana,
mushrom,9,3200,2020-1-5,12:13,anohana,
water,10,480,2020-1-12,23:22,legend,
mushrom,4,3200,2020-9-12,19:59,admin,
party table,10,1000,2021-6-2,05:51,anohana,
mushrom,5,3200,2024-1-23,00:10,anohana,
mushrom,2,3200,2024-12-7,23:41,admin,
gollem,3,3000,2022-12-8,17:13,legend,
courage,8,3000,2024-1-5,07:02,anohana,
party table,4,1000,2020-5-12,19:39,anohana,
water,8,480,2023-1-24,02:12,anohana,
party table,10,1000,2024-7-9,02:42,kuromi,
courage,2,3000,2020-6-2,06:20,legend,
gollem's sweat,5,1500,2022-12-15,19:32,legend,
party table,6,1000,2020-5-17,15:06,legend,
gollem,6,3000,2023-1-22,08:14,anohana,
mushrom,4,3200,2022-1-12,15:46,legend,
courage,4,3000,2023-12-28,02:57,legend,
courage,9,3000,2025-4-29,23:43,legend,
gollem's sweat,2,1500,2020-1-24,20:19,legend,
party table,8,1000,2020-6-12,09:10,legend,
party table,5,1000,2025-5-23,05:21,legend,
plant,7,300,2020-5-2,15:56,anohana,
sord,6,4000,2022-4-12,14:39,anohana,
mushrom,10,3200,2022-1-13,22:06,admin,
plant,2,300,2025-1-22,23:45,legend,
party table,9,1000,2022-7-25,15:37,anohana,
jelly,4,400,2025-1-14,10:05,anohana,
mushrom,4,3200,2024-12-7,02:38,mymelo,
gollem,7,3000,2023-6-18,03:19,legend,
mushrom,2,3200,2025-1-11,23:57,mymelo,
sord,3,4000,2020-11-11,02:51,kuromi,
gollem's sweat,6,1500,2025-8-8,10:16,kuromi,
sord,7,4000,2025-5-5,07:56,anohana,
party table,6,1000,2024-8-8,18:19,anohana,
gollem,6,3000,2020-12-18,08:36,legend,
mushrom,2,3200,2025-10-4,21:42,legend,
history,7,5000,2020-6-20,13:25,kuromi,
mushrom,6,3200,2022-12-27,10:19,anohana,
mushrom,5,3200,2022-1-22,09:45,legend,
mushrom,4,3200,2024-12-23,17:58,legend,
mushrom,5,3200,2025-12-5,16:27,mymelo,
mushrom,7,3200,2024-11-27,06:47,mymelo,
mushrom,4,3200,2022-12-21,00:39,anohana,
history,10,5000,2020-1-27,12:16,legend,
gollem's sweat,5,1500,2020-12-25,05:27,legend,
mushrom,8,3200,2025-12-2,08:26,kuromi,
party table,6,1000,2024-5-11,23:24,mymelo,
jelly,2,400,2020-1-12,18:39,legend,
mushrom,10,3200,2020-1-1,22:24,mymelo,
mushrom,7,3200,2025-1-11,03:13,admin,
dinner,1,500,2025-1-27,08:52,kuromi,
sord,4,4000,2025-2-1,08:45,legend,
water,3,480,2020-1-13,19:53,legend,
jelly,8,400,2025-1-15,04:28,kuromi,
party table,9,1000,2025-6-24,17:41,kuromi,
party table,9,1000,2025-5-2,14:12,anohana,
mushrom,1,3200,2022-1-22,02:10,legend,
mushrom,3,3200,2025-1-25,06:28,admin,
dinner,2,500,2022-12-28,07:18,legend,
plant,1,300,2022-3-9,10:32,anohana,
water,9,480,2025-12-12,22:48,anohana,
mushrom,10,3200,2023-11-1,14:25,anohana,
mushrom,2,3200,2024-12-6,22:52,legend,
party table,4,1000,2022-6-22,10:20,anohana,
mushrom,2,3200,2020-1-29,17:59,legend,
party table,1,1000,2020-7-14,04:15,kuromi,
mushrom,3,3200,2024-1-14,18:27,legend,
gollem's sweat,7,1500,2020-12-12,18:43,mymelo,
plant,1,300,2023-12-10,20:16,legend,
mushrom,6,3200,2023-1-2,19:56,legend,
mushrom,4,3200,2022-1-25,03:38,legend,
courage,6,3000,2024-1-24,18:41,anohana,
mushrom,4,3200,2024-12-10,12:03,legend,
courage,5,3000,2020-12-21,01:55,legend,
gollem,7,3000,2025-12-22,10:42,legend,
mushrom,8,3200,2025-12-22,17:24,mymelo,
mushrom,5,3200,2020-12-12,10:03,legend,
dinner,2,500,2024-1-12,16:40,legend,
plant,5,300,2022-5-10,06:19,legend,
party table,6,1000,2025-7-12,11:54,anohana,
courage,7,3000,2025-1-16,21:54,legend,
mushrom,4,3200,2025-12-12,04:39,legend,
jelly,5,400,2022-6-29,14:18,admin,
jelly,1,400,2020-3-3,11:17,anohana,
mushrom,3,3200,2024-1-27,14:54,legend,
party table,9,1000,2022-7-12,10:59,anohana,
mushrom,1,3200,2020-1-17,04:21,mymelo,
courage,7,3000,2025-1-16,10:53,legend,
gollem's sweat,4,1500,2023-12-13,08:59,legend,
dinner,4,500,2020-4-14,01:41,admin,
mushrom,6,3200,2023-12-12,04:22,legend,
mushrom,8,3200,2020-1-12,12:47,anohana,
mushrom,9,3200,2025-12-12,11:38,anohana,
plant,1,300,2025-6-24,02:54,kuromi,
mushrom,2,3200,2024-12-23,03:52,anohana,
plant,4,300,2024-1-10,09:47,kuromi,
jelly,5,400,2020-11-24,10:36,mymelo,
party table,7,1000,2025-5-12,05:51,legend,
party table,1,1000,2020-7-3,09:28,mymelo,
mushrom,9,3200,2023-1-26,22:01,legend,
gollem,8,3000,2020-12-2,12:50,legend,
mushrom,6,3200,2021-12-28,09:56,mymelo,
mushrom,9,3200,2025-1-17,09:39,legend,
mushrom,2,3200,2025-12-23,12:00,kuromi,
party table,3,1000,2025-6-2,23:18,admin,
jelly,10,400,2025-6-5,21:35,anohana,
party table,1,1000,2022-8-11,14:07,legend,
mushrom,10,3200,2025-12-2,18:05,kuromi,
mushrom,10,3200,2025-1-26,03:01,mymelo,
gollem,2,3000,2020-1-23,10:15,legend,
party table,8,1000,2020-6-6,04:17,legend,
mushrom,5,3200,2025-1-13,16:38,kuromi,
gollem's sweat,5,1500,2020-1-12,02:04,legend,
gollem,5,3000,2022-2-17,09:27,mymelo,
gollem's sweat,4,1500,2020-1-22,20:59,anohana,
history,6,5000,2022-12-13,07:34,kuromi,
courage,10,3000,2025-11-26,00:56,anohana,
plant,3,300,2025-11-12,22:02,legend,
mushrom,7,3200,2025-4-7,20:56,admin,
jelly,4,400,2020-1-12,21:17,legend,
mushrom,6,3200,2024-1-11,02:18,legend,
mushrom,10,3200,2022-1-12,10:49,anohana,
mushrom,1,3200,2025-11-4,23:38,legend,
sord,6,4000,2023-12-2,11:09,anohana,
mushrom,3,3200,2021-10-10,21:56,legend,
water,5,480,2025-1-10,08:13,legend,
mushrom,6,3200,2025-4-12,01:16,anohana,
plant,6,300,2025-6-8,18:11,legend,
party table,8,1000,2022-2-12,10:57,legend,
history,7,5000,2025-6-25,09:29,anohana,
gollem,5,3000,2025-1-9,12:50,anohana,
jelly,5,400,2025-12-16,17:13,legend,
water,3,480,2022-12-1,11:08,legend,
gollem,4,3000,2025-2-2,03:35,kuromi,
mushrom,1,3200,2025-12-2,05:30,legend,
gollem's sweat,9,1500,2024-12-22,01:45,anohana,
mushrom,9,3200,2021-2-28,22:23,legend,
mushrom,1,3200,2025-1-16,22:32,mymelo,
mushrom,9,3200,2024-12-5,08:44,legend,
mushrom,3,3200,2022-11-6,19:18,legend,
mushrom,6,3200,2025-12-8,20:18,legend,
dinner,1,500,2020-1-5,11:31,legend,
history,5,5000,2022-9-1,14:00,kuromi,
sord,2,4000,2025-12-16,03:24,legend,
jelly,10,400,2021-12-3,10:19,mymelo,
courage,8,3000,2025-3-23,17:45,legend,
party table,10,1000,2024-5-12,03:55,legend,
gollem,6,3000,2023-12-2,10:44,legend,
water,6,480,2025-12-25,16:29,legend,
gollem's sweat,1,1500,2025-10-30,00:47,legend,
mushrom,8,3200,2022-2-12,15:14,mymelo,
sord,5,4000,2024-11-17,11:51,mymelo,
mushrom,5,3200,2024-1-1,00:07,legend,
party table,2,1000,2025-6-12,13:00,kuromi,
courage,5,3000,2024-6-14,06:21,kuromi,
dinner,1,500,2024-5-14,06:50,mymelo,
gollem,8,3000,2020-5-27,06:11,legend,
mushrom,8,3200,2022-12-30,10:24,legend,
dinner,10,500,2023-6-2,00:54,legend,
gollem,5,3000,2025-12-15,08:10,legend,
mushrom,9,3200,2020-1-12,14:42,legend,
party table,5,1000,2020-7-5,09:50,kuromi,
mushrom,5,3200,2024-1-25,08:30,legend,
sord,3,4000,2025-11-2,18:34,mymelo,
mushrom,4,3200,2025-1-7,12:36,legend,
courage,8,3000,2025-11-2,02:45,admin,
mushrom,3,3200,2022-12-12,23:50,anohana,
gollem's sweat,8,1500,2020-1-20,05:45,anohana,
history,3,5000,2025-10-12,20:37,legend,
history,8,5000,2025-1-10,23:43,kuromi,
gollem's sweat,8,1500,2025-8-2,23:13,legend,
plant,8,300,2023-1-19,14:25,mymelo,
mushrom,5,3200,2024-4-29,23:30,legend,
party table,8,1000,2020-7-31,07:43,anohana,
plant,3,300,2025-12-20,23:48,anohana,
mushrom,2,3200,2021-1-3,15:32,legend,
mushrom,4,3200,2020-1-26,14:57,kuromi,
mushrom,5,3200,2022-1-29,17:34,anohana,
mushrom,6,3200,2023-1-19,06:59,mymelo,
plant,2,300,2020-1-7,09:57,anohana,
history,5,5000,2022-5-12,23:22,anohana,
party table,3,1000,2024-5-10,05:41,legend,
dinner,8,500,2022-1-12,18:42,legend,
party table,10,1000,2020-6-1,10:13,mymelo,
mushrom,6,3200,2025-12-12,23:03,legend,
party table,10,1000,2020-7-30,21:40,mymelo,
water,4,480,2024-5-10,02:38,legend,
sord,4,4000,2022-2-12,00:14,legend,
party table,8,1000,2025-8-12,19:38,kuromi,
gollem's sweat,3,1500,2020-1-12,22:15,anohana,
mushrom,6,3200,2025-12-12,16:06,legend,
sord,5,4000,2025-1-5,09:40,admin,
courage,6,3000,2024-3-12,22:40,anohana,
courage,6,3000,2024-9-2,17:43,admin,
mushrom,2,3200,2025-11-10,05:18,mymelo,
dinner,6,500,2021-6-2,00:48,anohana,
party table,3,1000,2024-10-12,13:20,mymelo,
plant,5,300,2023-1-4,23:38,mymelo,
plant,5,300,2025-2-12,17:00,mymelo,
mushrom,10,3200,2025-3-9,03:16,legend,
mushrom,6,3200,2022-12-2,16:07,legend,
water,3,480,2025-7-2,15:54,anohana,
gollem,7,3000,2025-1-6,18:08,anohana,
dinner,3,500,2025-1-12,20:42,legend,
jelly,10,400,2025-7-25,00:04,legend,
party table,2,1000,2024-4-12,15:24,legend,
mushrom,9,3200,2025-1-12,16:39,kuromi,
jelly,3,400,2025-6-11,03:45,legend,
mushrom,2,3200,2024-1-10,02:24,legend,
gollem,9,3000,2023-12-29,19:49,anohana,
dinner,9,500,2022-9-23,08:20,anohana,
mushrom,2,3200,2025-12-23,21:42,kuromi,
party table,4,1000,2020-7-27,09:54,legend,
gollem's sweat,2,1500,2022-12-28,13:20,legend,
party table,3,1000,2023-5-29,00:53,legend,
sord,7,4000,2022-12-14,12:50,legend,
gollem,7,3000,2025-1-2,16:18,anohana,
gollem,10,3000,2025-5-2,14:08,kuromi,
sord,1,4000,2020-1-12,03:14,kuromi,
party table,4,1000,2025-6-12,07:36,legend,
mushrom,9,3200,2025-1-10,10:21,legend,
history,9,5000,2024-12-27,11:29,legend,
mushrom,10,3200,2022-1-3,20:51,kuromi,
dinner,7,500,2021-1-25,03:10,kuromi,
history,1,5000,2023-5-12,15:27,legend,
mushrom,10,3200,2024-12-3,22:52,admin,
mushrom,10,3200,2022-1-12,02:24,admin,
sord,8,4000,2023-1-2,05:27,anohana,
mushrom,5,3200,2022-1-19,22:26,legend,
party table,3,1000,2020-7-14,08:52,mymelo,
jelly,9,400,2025-11-12,14:00,legend,
mushrom,2,3200,2024-12-25,09:57,mymelo,
mushrom,4,3200,2025-12-31,01:38,legend,
party table,3,1000,2025-6-8,14:12,mymelo,
plant,10,300,2024-1-25,23:26,kuromi,
history,9,5000,2025-9-12,05:26,legend,
mushrom,2,3200,2025-1-16,21:11,mymelo,
jelly,9,400,2024-1-10,11:59,legend,
history,10,5000,2024-1-24,17:30,legend,
mushrom,8,3200,2022-2-11,21:36,mymelo,
jelly,10,400,2024-12-28,23:44,legend,
dinner,5,500,2020-10-12,21:13,kuromi,
mushrom,1,3200,2020-8-2,13:27,legend,
gollem's sweat,8,1500,2020-12-28,17:04,legend,
mushrom,2,3200,2025-1-7,01:46,anohana,
history,7,5000,2025-6-14,03:58,anohana,
plant,3,300,2020-5-19,21:16,legend,
history,6,5000,2022-4-25,00:59,legend,
jelly,9,400,2025-1-10,09:30,kuromi,
mushrom,3,3200,2025-1-14,06:55,legend,
jelly,4,400,2022-1-12,04:16,legend,
mushrom,2,3200,2020-10-29,23:28,legend,
mushrom,3,3200,2020-1-9,17:44,anohana,
water,6,480,2023-6-7,22:17,legend,
party table,4,1000,2025-10-12,23:27,legend,
dinner,8,500,2024-7-12,16:38,legend,
mushrom,10,3200,2025-12-29,00:39,kuromi,
mushrom,10,3200,2025-1-26,05:14,kuromi,
jelly,4,400,2025-1-4,08:36,mymelo,
gollem's sweat,10,1500,2025-1-14,03:05,admin,
dinner,7,500,2025-6-1,09:01,legend,
gollem's sweat,1,1500,2020-10-17,21:15,legend,
dinner,6,500,2020-8-12,02:11,legend,
jelly,10,400,2025-5-12,01:15,kuromi,
sord,1,4000,2025-4-20,03:43,anohana,
history,8,5000,2025-7-6,05:27,legend,
party table,10,1000,2022-7-12,19:33,legend,
sord,4,4000,2020-12-2,09:57,legend,
mushrom,6,3200,2025-1-1,06:09,admin,
mushrom,3,3200,2025-1-12,03:34,legend,
dinner,1,500,2025-6-12,02:20,anohana,
jelly,3,400,2025-1-28,16:43,legend,
mushrom,10,3200,2020-4-12,08:41,mymelo,
party table,1,1000,2022-7-31,06:15,legend,
mushrom,8,3200,2021-1-22,16:32,legend,
history,2,5000,2024-11-13,00:53,legend,
mushrom,10,3200,2020-12-12,19:54,mymelo,
history,7,5000,2024-6-2,03:12,legend,
mushrom,4,3200,2025-1-24,09:18,kuromi,
mushrom,10,3200,2024-1-4,06:09,legend,
mushrom,6,3200,2025-11-2,19:18,anohana,
history,6,5000,2025-6-2,04:30,anohana,
dinner,5,500,2025-5-2,23:48,legend,
history,2,5000,2025-4-24,14:26,kuromi,
plant,7,300,2024-9-13,17:13,legend,
courage,7,3000,2025-7-31,23:46,legend,
party table,9,1000,2024-6-23,02:53,mymelo,
jelly,9,400,2025-1-16,11:16,anohana,
courage,10,3000,2023-7-3,07:26,anohana,
history,3,5000,2025-1-12,05:28,legend,
mushrom,1,3200,2020-1-24,08:02,kuromi,
jelly,2,400,2023-5-5,17:51,mymelo,
mushrom,8,3200,2020-12-28,04:17,anohana,
sord,5,4000,2024-6-21,05:54,mymelo,
mushrom,4,3200,2020-1-12,21:19,legend,
dinner,3,500,2025-6-7,03:35,anohana,
sord,9,4000,2020-1-12,20:11,legend,
party table,9,1000,2025-5-18,07:06,legend,
mushrom,9,3200,2025-12-2,07:32,legend,
party table,10,1000,2025-7-27,13:48,admin,
dinner,7,500,2025-12-30,03:46,admin,
courage,6,3000,2020-1-17,05:27,mymelo,
mushrom,9,3200,2021-2-12,00:45,mymelo,
mushrom,6,3200,2025-12-9,11:50,anohana,
mushrom,4,3200,2025-1-18,01:58,legend,
mushrom,8,3200,2025-11-21,15:38,anohana,
gollem's sweat,4,1500,2024-1-2,16:08,mymelo,
gollem's sweat,7,1500,2025-12-2,06:00,anohana,
plant,5,300,2024-8-12,03:56,anohana,
mushrom,6,3200,2020-1-12,14:26,legend,
mushrom,5,3200,2025-12-1,01:28,legend,
party table,2,1000,2025-7-19,08:18,anohana,
jelly,6,400,2022-6-12,17:38,legend,
courage,1,3000,2022-1-12,09:20,legend,
gollem,1,3000,2025-12-2,04:31,mymelo,
mushrom,5,3200,2024-1-17,12:06,legend,
mushrom,9,3200,2025-12-12,17:12,mymelo,
gollem,10,3000,2025-1-24,11:00,legend,
gollem,4,3000,2025-9-24,07:47,legend,
party table,4,1000,2024-6-24,19:37,legend,
jelly,2,400,2025-1-15,09:28,anohana,
mushrom,7,3200,2023-12-25,06:50,admin,
gollem,4,3000,2025-12-12,07:21,kuromi,
dinner,10,500,2025-2-9,10:17,anohana,
mushrom,7,3200,2020-11-28,15:50,kuromi,
mushrom,9,3200,2023-1-30,05:47,mymelo,
mushrom,2,3200,2022-1-21,04:57,anohana,
mushrom,2,3200,2020-12-25,02:18,admin,
courage,5,3000,2025-1-2,16:23,legend,
mushrom,9,3200,2024-12-12,00:01,legend,
sord,7,4000,2022-1-12,23:34,mymelo,
mushrom,2,3200,2025-12-2,08:46,legend,
plant,2,300,2022-1-12,06:53,anohana,
mushrom,10,3200,2025-1-23,13:30,anohana,
party table,6,1000,2024-5-16,15:23,anohana,
mushrom,10,3200,2022-1-2,09:43,legend,
party table,5,1000,2025-7-13,12:16,mymelo,
mushrom,3,3200,2020-1-27,16:17,mymelo,
jelly,2,400,2020-1-19,11:51,legend,
party table,10,1000,2024-5-1,03:43,legend,
mushrom,4,3200,2024-12-2,16:54,kuromi,
gollem's sweat,6,1500,2025-1-11,13:43,mymelo,
mushrom,7,3200,2025-9-11,11:48,legend,
courage,1,3000,2020-12-20,10:38,anohana,
mushrom,10,3200,2022-12-2,04:27,legend,
party table,1,1000,2022-6-29,11:46,kuromi,
mushrom,8,3200,2024-11-6,16:58,legend,
jelly,1,400,2025-12-11,11:07,admin,
mushrom,3,3200,2024-1-3,17:40,anohana,
history,6,5000,2020-1-15,20:19,admin,
courage,7,3000,2025-1-12,11:05,legend,
party table,7,1000,2025-7-18,07:55,legend,
mushrom,9,3200,2020-1-1,13:18,legend,
party table,9,1000,2025-6-4,04:44,mymelo,
courage,2,3000,2020-1-12,03:45,anohana,
mushrom,9,3200,2020-1-15,21:21,legend,
gollem,5,3000,2025-1-3,10:00,mymelo,
mushrom,6,3200,2020-1-3,05:36,kuromi,
party table,4,1000,2024-7-2,09:32,kuromi,
water,2,480,2024-6-2,05:35,legend,
gollem's sweat,6,1500,2025-1-12,23:45,mymelo,
history,3,5000,2020-6-12,10:44,anohana,
party table,5,1000,2022-10-26,00:53,mymelo,
